article_id,company_name,source,title,introduction,published_at,url,labour_relations,human_rights_community,tax_transparency_accounting,shareholder_rights,health_safety,waste_pollution,company,conduct_anti_corruption,climate_transition,board_management,water_use,biodiversity,energy_resource
49,nike,ESG Dive,Shein faces greenwashing investigation in Italy,The Italian Competition Authority is accusing the fast fashion giant of posting misleading sustainability claims on its website.,2024-10-03,https://www.esgdive.com/news/shein-greenwashing-complaint-italy-fast-fashion/728718/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
305,columbia,ESG Today,A.P. Moller Launches €1.5 Billion Fossil Free Plastics Production Platform,Companies / Energy Transition / Environment,2024-10-01,https://www.esgtoday.com/a-p-moller-launches-e1-5-billion-fossil-free-plastics-production-platform/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
212,columbia,ESG News,Tim Mohin – NY Climate Week 2024: 5 Key Takeaways,Follow ESG News on LinkedIn,2024-09-29,https://esgnews.com/tim-mohin-ny-climate-week-2024-5-key-takeaways/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
358,boohoo,ESG Today,UK Regulator Warns 17 Fashion Brands Over Green Claims,Companies / Environment / Regulators,2024-09-18,https://www.esgtoday.com/uk-regulator-warns-17-fashion-brands-over-green-claims/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,-0.3,0.0,0.0,0.0,0.0
306,columbia,ESG Today,U.S. Water Partnership to expand pioneering Water Smart Engagements (WiSE) Program to increase global cooperation on urban water security,,2024-09-17,https://www.esgtoday.com/u-s-water-partnership-to-expand-pioneering-water-smart-engagements-wise-program-to-increase-global-cooperation-on-urban-water-security/,0.0,0.3,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.5,0.0,0.0
50,nike,ESG Dive,Shein reports 2 cases of child labor in its supply chain,"The fast fashion giant discovered the cases last year, and suspended orders from the manufacturers pending “appropriate remediation.”",2024-08-26,https://www.esgdive.com/news/shein-reports-child-labor-violations-supply-chain/725218/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
274,columbia,ESG Dive,Friend or foe: Unpacking what the amicus briefs say about the SEC’s climate rule,Amicus briefs in the Securities and Exchange Commission’s ongoing lawsuit concerning its climate disclosure rule find institutional investors and businesses largely on opposite sides.,2024-08-20,https://www.esgdive.com/news/sec-climate-disclosure-rule-amicus-briefs-business-roundtable-institutional-investors/724743/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
213,columbia,ESG News,Canada Growth Fund Invests US$100 Million in Svante to Accelarate Carbon Capture and Removal Projects,"Canada Growth Fund (CGF) is committing up to $100 million to Svante Technologies Inc., a leader in carbon capture solutions, to fast-track the development and deployment of their innovative technologies in Canada and the U.S.",2024-08-19,https://esgnews.com/canada-growth-fund-invests-us100-million-in-svante-to-accelarate-carbon-capture-and-removal-projects/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
307,columbia,ESG Today,Canada Growth Fund Invests $100 Million in Carbon Capture Solutions Provider Svante,Environment / Government / Investors,2024-08-16,https://www.esgtoday.com/canada-growth-fund-invests-100-million-in-carbon-capture-solutions-provider-svante/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.4,0.0,0.0,0.0,0.0
8,nike,ESG News,Will Paris 2024 be the greenest Olympics in history?,"Paris 2024 is set to be the greenest Olympics ever, targeting a carbon footprint half that of London 2012 and Rio 2016, which were 3.3 million and 3.6 million tonnes of CO2 respectively.",2024-07-23,https://esgnews.com/will-paris-2024-be-the-greenest-olympics-in-history/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
275,columbia,ESG Dive,Reduced shareholder lawsuit risk doesn’t mean more ESG reporting: study,"The lower risk means companies don’t need the social credibility that comes with the reports, a study finds.",2024-07-19,https://www.esgdive.com/news/reduced-lawsuit-risk-doesnt-mean-more-esg-reporting-securities-law-misrepresentations/721828/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
214,columbia,ESG News,Green Impact Exchange(GIX) Files for SEC Approval as First U.S. Green Economy Stock Market,"The Green Impact Exchange (GIX) has filed an application with the Securities and Exchange Commission (SEC) to become the first U.S. stock market focused exclusively on the green economy. If approved, GIX plans to begin operations in early 2025.",2024-07-18,https://esgnews.com/green-impact-exchangegix-files-for-sec-approval-as-first-u-s-green-economy-stock-market/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
114,puma,ESG News,Seriti Green Launches R25 Billion Wind Farm Project in South Africa,"Seriti Green has embarked on a monumental R25 billion wind farm project in Mpumalanga, marking the first phase with the 155MW Ummbila Emoyeni facility. This development is set to transform South Africa’s renewable energy landscape.",2024-07-18,https://esgnews.com/seriti-green-launches-r25-billion-wind-farm-project-in-south-africa/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.0,0.0,0.0,0.0,0.0
51,nike,ESG Dive,"Tractor Supply retreats on DEI, climate after ‘anti-woke’ backlash. Now the real fallout begins.","The retailer’s pullback of its corporate diversity and climate efforts could alienate some customers, employees and investors.",2024-07-15,https://www.esgdive.com/news/tractor-supply-woke-DEI-consequences-uncertainty/721269/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
132,puma,ESG Today,PUMA Named Among “World’s Most Sustainable Companies” by TIME,,2024-07-10,https://www.esgtoday.com/puma-named-among-worlds-most-sustainable-companies-by-time/,0.0,0.0,0.0,0.0,0.0,0.5,puma,0.0,0.5,0.5,0.5,0.0,0.5
215,columbia,ESG News,Group of Canadian Pension Fund Giants Urge CSSB to Reconsider Sustainability Reporting Exemptions,"A coalition of leading Canadian pension funds has submitted a letter to the Canadian Sustainability Standards Board (CSSB), urging it to reconsider proposed exemptions for sustainability reporting. This initiative underscores the critical need for consistency and global alignment in sustainability disclosures.",2024-07-08,https://esgnews.com/group-of-canadian-pension-fund-giants-urge-cssb-to-reconsider-sustainability-reporting-exemptions/,0.0,0.0,0.2,0.2,0.0,0.0,columbia,0.0,0.2,0.2,0.0,0.0,0.0
216,columbia,ESG News,Tim Mohin: Chevron Doctrine Overturned – What’s Next for Climate Rules?,"For more from Tim Mohin, sign up for his newsletter here",2024-07-07,https://esgnews.com/tim-mohin-chevron-doctrine-overturned-whats-next-for-climate-rules/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
276,columbia,ESG Dive,Supreme Court blocks enforcement of EPA’s ‘good neighbor’ rule,The 5-4 decision was criticized by clean energy advocates who said the court failed to address the “public health harm that occurs during the pendency of the stay granted.”,2024-06-28,https://www.esgdive.com/news/supreme-court-blocks-enforcement-epa-good-neighbor-rule/720184/,0.0,0.0,0.0,0.0,-0.4,-0.5,columbia,0.0,-0.3,0.0,0.0,0.0,0.0
167,lululemon,ESG Today,Circular Economy Startup Samsara Eco Raises $65 Million to Scale Up “Infinite Recycling” Tech,Environment / Private Equity & Venture Capital,2024-06-27,https://www.esgtoday.com/circular-economy-startup-samsara-eco-raises-65-million-to-sclae-up-infinite-recycling-tech/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
308,columbia,ESG Today,Municipalities Adopt Cleaner Solutions Inking Agreements with Clean Energy,,2024-06-20,https://www.esgtoday.com/municipalities-adopt-cleaner-solutions-inking-agreements-with-clean-energy/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.3,0.0,0.0,0.0,0.3
277,columbia,ESG Dive,Local opposition to renewable energy projects ‘widespread and growing’: Columbia University report,"The report tracks 395 local restrictions on renewable energy development, with 55 of those emerging in the last year.",2024-06-18,https://www.esgdive.com/news/local-opposition-renewable-energy-projects-growing-sabin-report/719258/,0.0,-0.4,0.0,0.0,0.0,0.0,columbia,0.0,-0.3,0.0,0.0,0.0,0.0
309,columbia,ESG Today,Forbright Bank Announces New High Yield Savings Account,,2024-06-03,https://www.esgtoday.com/forbright-bank-announces-new-high-yield-savings-account/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
9,nike,ESG News,New Report Criticizes Major Fashion Brands for Ongoing Fossil Fuel Use and Lack of Renewable Energy Initiatives,"Report assesses 11 apparel and footwear companies’ insufficient efforts to eliminate fossil fuels from supply chains, manufacturing, shipping",2024-06-03,https://esgnews.com/new-report-criticizes-major-fashion-brands-for-ongoing-fossil-fuel-use-and-lack-of-renewable-energy-initiatives/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,-0.6,0.0,0.0,0.0,-0.6
278,columbia,ESG Dive,"EEI joins AEP, Duke, other utilities in suing EPA over power plant greenhouse gas rule",The trade group for investor-owned utilities contends it is “premature” to set emission limits based on carbon capture technology.,2024-05-29,https://www.esgdive.com/news/eei-aep-duke-utilities-epa-power-plant-greenhouse-gas-carbon/717302/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,-0.5,0.0,0.0,0.0,0.0
52,nike,ESG Dive,Shein factory employees work long hours under poor conditions: report,"Following allegations from human rights group Public Eye, the fast fashion giant said it invests tens of millions of dollars into strengthening its supply chain governance and compliance.",2024-05-21,https://www.esgdive.com/news/shein-public-eye-factory-workers-hours-wage/716745/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
310,columbia,ESG Today,"Publix reaches milestone, donating 100 million pounds of produce to help feed neighbors in need",,2024-05-14,https://www.esgtoday.com/publix-reaches-milestone-donating-100-million-pounds-of-produce-to-help-feed-neighbors-in-need/,0.0,0.5,0.0,0.0,0.0,0.3,columbia,0.0,0.0,0.0,0.0,0.0,0.0
168,lululemon,ESG Today,ESG Today: Week in Review,ESG News,2024-05-12,https://www.esgtoday.com/esg-today-week-in-review-168/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
217,columbia,ESG News,"ExxonMobil Welcomes Maria Jelescu Dreyfus, Renowned Sustainable Investing Leader, to Board of Directors","Exxon Mobil Corporation announced that Maria Jelescu Dreyfus has joined its board of directors, effective May 3, 2024. Ms. Dreyfus is CEO and founder of Ardinall Investment Management, an investment firm focused on sustainable investing and resilient infrastructure.",2024-05-08,https://esgnews.com/exxonmobil-welcomes-maria-jelescu-dreyfus-renowned-sustainable-investing-leader-to-board-of-directors/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.3,0.0,0.0,0.0
158,lululemon,ESG Today,Canadian Regulator Launches Greenwashing Investigation into Lululemon Environmental Claims,Companies / Regulators,2024-05-08,https://www.esgtoday.com/canada-regulator-launches-greenwashing-investigation-into-lululemon-environmental-claims/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,-0.6,0.0,0.0,0.0,0.0
10,nike,ESG News,ESG News Week In Review: 29 April – 05 May,Welcome back to the ESG News Week In Review!,2024-05-04,https://esgnews.com/esg-news-week-in-review-29-april-05-may/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
11,nike,ESG News,Shaping the Future of Fashion: Sustainable Practices and Realistic Solutions,"Fashion, a dynamic and ever-evolving industry, holds immense power to influence culture and consumption patterns. However, its rapid growth often comes at a significant environmental and social cost. In recent years, the fashion industry has faced mounting pressure to address its unsustainable practices, leading to a surge in initiatives aimed at promoting sustainability. Additionally, governments worldwide, including the European Union (EU), have begun implementing policies and regulations to tackle the environmental impact of fast fashion.",2024-05-03,https://esgnews.com/shaping-the-future-of-fashion-sustainable-practices-and-realistic-solutions/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
311,columbia,ESG Today,Carbonfact Raises $15 Million for Emissions Reporting Solution for Fashion Industry,"ESG Reporting / ESG Tools, Services / Private Equity & Venture Capital",2024-05-01,https://www.esgtoday.com/carbonfact-raises-15-million-for-emissions-reporting-solution-for-fashion-industry/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
279,columbia,ESG Dive,Is plant-based meat more sustainable? Experts question the data,"Researchers have struggled to replicate life-cycle assessments commissioned from companies like Beyond Meat and Impossible Foods, and are calling for more transparency.",2024-04-30,https://www.esgdive.com/news/beyond-meat-impossible-foods-plant-based-meat-sustainability-data/714693/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
218,columbia,ESG News,Columbia Business School Launches Tamer Institute for Social Enterprise and Climate Change with Major Donation,The Tamer Institute for Social Enterprise and Climate Change Will Address Urgent Need for Business Climate Research and Education,2024-04-30,https://esgnews.com/columbia-business-school-launches-tamer-institute-for-social-enterprise-and-climate-change-with-major-donation/,0.0,0.2,0.0,0.0,0.0,0.0,columbia,0.0,0.3,0.0,0.0,0.0,0.0
53,nike,ESG Dive,Apple reports it’s halved emissions since 2015 for goal of carbon neutrality by 2030,"The Cupertino, California-based tech giant also set new 2030 goals for clean energy and clean water.",2024-04-22,https://www.esgdive.com/news/apple-2023-environmental-reports-emissions-halved-since-2015-carbon-neutral-esg/713873/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
219,columbia,ESG News,Apple Halves Greenhouse Gas Emissions Through Clean Energy and Innovative Recycling Initiatives,"Innovations in clean energy, materials, and recycling are driving progress toward Apple’s ambitious environmental goals",2024-04-19,https://esgnews.com/apple-halves-greenhouse-gas-emissions-through-clean-energy-and-innovative-recycling-initiatives/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
220,columbia,ESG News,Phillips 66 Flips the Switch: San Francisco Refinery Now Fully Renewable,"Phillips 66’s San Francisco Refinery, which for years manufactured products like gasoline and jet fuel, is now producing only renewable fuels.",2024-04-16,https://esgnews.com/phillips-66-flips-the-switch-san-francisco-refinery-now-fully-renewable/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
169,lululemon,ESG Today,ESG Today: Week in Review,ESG News,2024-04-14,https://www.esgtoday.com/esg-today-week-in-review-165/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
221,columbia,ESG News,Tim Mohin: Climate Rights are Human Rights,"In a historic ruling, the European Court of Human Rights decided that Switzerland’s failure to act on climate violates human rights. This was the first time an international court determined that governments were legally obligated to meet their climate targets under human rights law and set a precedent for other cases.",2024-04-12,https://esgnews.com/tim-mohin-climate-rights-are-human-rights/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
280,columbia,ESG Dive,Rooftop heat pump technologies can save US businesses $5B annually: DOE,"A new commercial heat pump accelerator program aims to halve greenhouse gas emissions and energy costs compared with natural gas-fueled heat pumps, the U.S. Department of Energy says.",2024-04-11,https://www.esgdive.com/news/rooftop-heat-pump-technologies-energy-doe-emissions-sustainability/712911/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.2,0.0,0.0,0.0,0.2
364,under armour,ESG Dive,‘It’s important to get going’: How fashion is navigating the many complexities of sustainability,"Understanding supply chains is key to both regulatory compliance and scaling solutions, executives said at an American Apparel & Footwear Association event.",2024-04-10,https://www.esgdive.com/news/fashion-sustainability-regulation-aafa-executive-summit-ralph-lauren-everlane-reju/712815/,0.0,0.0,0.0,0.0,0.0,0.0,under armour,0.0,0.1,0.1,0.0,0.0,0.0
159,lululemon,ESG Today,"Lululemon Launches First-Ever Product Made with New Recycled Polyester Tech, Captured Carbon",Companies / Environment,2024-04-08,https://www.esgtoday.com/lululemon-launches-first-ever-product-made-with-new-recycled-polyester-captured-carbon/,0.0,0.0,0.0,0.0,0.0,0.3,lululemon,0.0,0.3,0.0,0.0,0.0,0.3
222,columbia,ESG News,Bezos Earth Fund Partners on Research Initiative to Aid Fossil Fuel-Dependent Economies,"Resources for the Future (RFF), the Center on Global Energy Policy (CGEP) at Columbia University’s School of International and Public Affairs and the Bezos Earth Fund, are pleased to announce the launch of the Resilient Energy Economies (REE) initiative . The multi-year effort will fund economic research and build a community of scholars, policymakers, and economic development practitioners dedicated to boosting economic resilience in fossil fuel-dependent regions.",2024-04-05,https://esgnews.com/bezos-earth-fund-partners-on-research-initiative-to-aid-fossil-fuel-dependent-economies/,0.0,0.3,0.0,0.0,0.0,0.0,columbia,0.0,0.4,0.0,0.0,0.0,0.0
223,columbia,ESG News,Biden-Harris Administration Unveils $20 Billion Grants Initiative to Drive Clean Energy Solutions Nationwide,"The U.S. Environmental Protection Agency announced its selections for $20 billion in grant awards under two competitions within the historic $27 billion Greenhouse Gas Reduction Fund (GGRF), which was created under the Inflation Reduction Act as part of President Biden’s Investing in America agenda. The three selections under the $14 billion National Clean Investment Fund and five selections under the $6 billion Clean Communities Investment Accelerator will create a national clean financing network for clean energy and climate solutions across sectors, ensuring communities have access to the capital they need to participate in and benefit from a cleaner, more sustainable economy. By financing tens of thousands of projects, this national clean financing network will mobilize private capital to reduce climate and air pollution while also reducing energy costs, improving public health, and creating good-paying clean energy jobs in communities across the country, especially in low-income and disadvantaged communities.",2024-04-04,https://esgnews.com/biden-harris-administration-unveils-20-billion-grants-initiative-to-drive-clean-energy-solutions-nationwide/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
224,columbia,ESG News,"British Columbia Funds Studies Aimed at Net-Zero Airports, Sustainable Fuel Options",A new study will collect carbon emissions data from B.C.’s regional airports with the goal of getting all airports in the province to net-zero by 2030.,2024-04-03,https://esgnews.com/british-columbia-funds-studies-aimed-at-net-zero-airports-sustainable-fuel-options/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.3,0.0,0.0,0.0,0.3
353,boohoo,ESG News,70 Percent of European Companies Spend Less than a Quarter of Capital Expenditure on Green Initiatives,"A majority (70%) of European companies align less than 25% of their capital expenditures (CapEx) toward transitioning towards a net-zero economy, new analysis by CDP and Oliver Wyman reveals. Meanwhile, one-third of companies overall and more than one-half of high-emitting businesses reported access to capital as a major obstacle.",2024-04-01,https://esgnews.com/70-percent-of-european-companies-spend-less-than-a-quarter-of-capital-expenditure-on-green-initiatives/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.0,0.0,0.0,0.0,0.0
359,boohoo,ESG Today,ESG Today: Week in Review,ESG News,2024-03-31,https://www.esgtoday.com/esg-today-week-in-review-163/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.0,0.0,0.0,0.0,0.0
355,boohoo,ESG News,"CMA Secures Green Claims Clarity from ASOS, Boohoo, and George at Asda","Following CMA action, millions of consumers can now expect to see accurate and clear green claims when shopping for fashion items with ASOS, Boohoo and George at Asda.",2024-03-29,https://esgnews.com/cma-secures-green-claims-clarity-from-asos-boohoo-and-george-at-asda/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.3,0.0,0.0,0.0,0.0
354,boohoo,ESG News,ESG News Week In Review: 25 March – 31 March,"Welcome back to the ESG News Week In Review! We’re thrilled to have you with us again. Get ready for another week of staying ahead with our curated roundup of the latest headlines covering ESG around the globe. Explore the newest developments in Energy Transition, Sustainable Finance, and beyond. Uncover groundbreaking Sustainability Goals, and gain insights from ESG Executives on the move. Dive into government policies, cutting-edge technology, and more.",2024-03-29,https://esgnews.com/esg-news-week-in-review-25-march-31-march/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.0,0.0,0.0,0.0,0.0
357,boohoo,ESG Today,"UK Fashion Retailers ASOS, Boohoo and Asda to Change Green Claims after Regulator Investigation",Companies / Environment / Regulators,2024-03-27,https://www.esgtoday.com/uk-fashion-retailers-asos-boohoo-and-asda-to-change-green-claims-after-regulator-investigation/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,-0.5,0.0,0.0,0.0,0.0
312,columbia,ESG Today,Kraft Heinz Seeks to Reduce Carbon Emissions by Over 99% Across 10 U.S. Plants With Help from a $170 Million Investment from U.S. Department of Energy,,2024-03-25,https://www.esgtoday.com/kraft-heinz-seeks-to-reduce-carbon-emissions-by-over-99-across-10-u-s-plants-with-help-from-a-170-million-investment-from-u-s-department-of-energy/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,1.2,0.0,0.0,0.0,1.0
54,nike,ESG Dive,Flexing for the planet: How Walmart crushed its supplier emissions target,"The retail giant leaned on education, financing and recognition to get its supply chain on board with Project Gigaton, a sustainability executive with the company told Supply Chain Dive.",2024-03-22,https://www.esgdive.com/news/walmart-project-gigaton-scope-3-supplier-emissions-ron-voglewede/711104/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
281,columbia,ESG Dive,"Ohio, Kentucky, Tennessee sue SEC to block climate rule, build on Republican-led backlash","The trio of states, led by Ohio Attorney General Dave Yost, have asked a federal court to review the rule and stop the agency from “overstepping its authority.”",2024-03-20,https://www.esgdive.com/news/ohio-kentucky-tennessee-sue-sec-to-block-climate-rule/710887/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,-0.2,0.0,0.0,0.0,0.0
225,columbia,ESG News,"Lower Snake River Dams Found to Generate Methane Emissions, Contrary to Clean Energy Assumptions",Report Reveals Snake River Dams Annually Spew 1.8M Metric Tons of Carbon Emissions,2024-03-19,https://esgnews.com/lower-snake-river-dams-found-to-generate-methane-emissions-contrary-to-clean-energy-assumptions/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,-0.6,0.0,0.0,0.0,-0.4
55,nike,ESG Dive,"Target, Starbucks top racial and gender pay scorecard while Nike slides: report","The scorecard, the seventh annual from Arjuna Capital, surveyed over 128 companies across seven sectors.",2024-03-14,https://www.esgdive.com/news/target-starbucks-top-racial-and-gender-pay-scorecard-Arjuna-Capital/710346/,-0.4,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
133,puma,ESG Today,PUMA Reduces Greenhouse Gas Emissions by 24% in 2023,,2024-03-13,https://www.esgtoday.com/puma-reduces-greenhouse-gas-emissions-by-24-in-2023/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.8,0.0,0.0,0.0,0.6
356,boohoo,ESG News,Sustainable Fashion Consumption – Will 5 New Fashion Pieces a Year Satisfy Your Needs?,According to Berlin based think thank Hot or Cool Institute – managing sustainable wardrobe means buying not more than 5 fashion pieces a year (this is with the objective to stay within the planetary boundaries set in the Paris Climate Agreement ),2024-03-10,https://esgnews.com/sustainable-fashion-consumption-will-5-new-fashion-pieces-a-year-satisfy-your-needs/,0.0,0.0,0.0,0.0,0.0,0.0,boohoo,0.0,0.0,0.0,0.0,0.0,0.0
12,nike,ESG News,ESG News Releases ‘Top 14 Inspiring Women Leading The Fight Against Climate Change’,"Women have been instrumental in driving the sustainability movement forward. From advocating for climate justice to developing innovative solutions to environmental challenges, women play a critical role in creating a more sustainable world.",2024-03-08,https://esgnews.com/esg-news-releases-top-14-inspiring-women-leading-the-fight-against-climate-change/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
170,lululemon,ESG Today,ESG Today: Week in Review,ESG News,2024-03-02,https://www.esgtoday.com/esg-today-week-in-review-159/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,0.0,0.0,0.0,0.0,0.0,0.0
144,lululemon,ESG News,"lululemon, Samsara Eco unveil world’s first enzymatically recycled nylon product",Samsara Eco paves the way for apparel to have an infinite-life,2024-02-27,https://esgnews.com/lululemon-samsara-eco-unveil-worlds-first-enzymatically-recycled-nylon-product/,0.0,0.0,0.0,0.0,0.0,0.5,lululemon,0.0,0.3,0.0,0.0,0.0,0.0
160,lululemon,ESG Today,"Lululemon, Samsara Eco Announce Nylon Recycling Breakthrough",Companies / Environment,2024-02-26,https://www.esgtoday.com/lululemon-samsara-eco-announce-nylon-recycling-breakthrough/,0.0,0.0,0.0,0.0,0.0,0.5,lululemon,0.0,0.3,0.0,0.0,0.0,0.0
56,nike,ESG Dive,Walmart hits supplier emissions goal 6 years early,The retailer’s vendors have already reported enough projects to fulfill Project Gigaton’s target of cutting 1 billion metric tons of greenhouse gases from its supply chain.,2024-02-23,https://www.esgdive.com/news/walmart-project-gigaton-scope-3-supplier-emissions-6-years-early/708327/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
115,puma,ESG News,Airbus and TotalEnergies Partners for Aviation’s Green Future with SAF Initiative,Airbus and TotalEnergies have signed a strategic partnership to meet the challenges of aviation decarbonization with sustainable aviation fuel.,2024-02-21,https://esgnews.com/airbus-and-totalenergies-partners-for-aviations-green-future-with-saf-initiative/,0.0,0.0,0.0,0.0,0.0,0.0,puma,0.0,0.0,0.0,0.0,0.0,0.0
155,lululemon,ESG Dive,Lululemon accused of greenwashing in anti-competition complaint,Advocacy organization Stand.earth is asking the Competition Bureau Canada to investigate the athletic wear giant’s conduct over environmental claims.,2024-02-16,https://www.esgdive.com/news/lululemon-greenwashing-claims-stand-earth/707756/,0.0,0.0,0.0,0.0,0.0,0.0,lululemon,-0.5,-0.5,0.0,0.0,0.0,0.0
13,nike,ESG News,Jaclyn Noble: The EU is Clearing the Chaos of Environmental Claims,"The European Union (EU) is on a mission to rescue us from the confusion and chaos of eco-marketing claims, and it is perfect timing as we head into a new year! This past week, by an overwhelming majority, the EU voted to adopt new laws which will better protect consumer rights, promote environmentally friendly purchase decisions and support a circular economy that reuses and recycles products.",2024-02-09,https://esgnews.com/jaclyn-noble-the-eu-is-clearing-the-chaos-of-environmental-claims/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
226,columbia,ESG News,RBC Climate Report Calls for Increased Investment to Achieve Canada’s Net Zero Goals,"The RBC Climate Action Institute released its Climate Action 2024 report, offering an unprecedented look at Canada’s climate progress and readiness. The research indicates that Canada may not be on track to reach its climate goals and needs to nearly double climate spending to achieve Net Zero by 2050.",2024-02-08,https://esgnews.com/rbc-climate-report-calls-for-increased-investment-to-achieve-canadas-net-zero-goals/,0.0,0.0,0.0,0.0,0.0,0.0,columbia,0.0,0.0,0.0,0.0,0.0,0.0
178,burberry,ESG News,Vestiaire Collective Unveils Charity Closet Sale Promoting Slow Fashion with Jessica Chastain and Elizabeth Steward,"Vestiaire Collective, the world’s leading global platform for pre-loved luxury fashion, announces its latest celebrity closet sale with Academy Award winner and producer, Jessica Chastain and her longtime stylist Elizabeth Stewart – marking a new chapter for the company in the United States.",2024-02-08,https://esgnews.com/vestiaire-collective-unveils-charity-closet-sale-promoting-slow-fashion-with-jessica-chastain-and-elizabeth-steward/,0.0,0.0,0.0,0.0,0.0,0.0,burberry,0.0,0.0,0.0,0.0,0.0,0.0
57,nike,ESG Dive,"Shell rebrands climate tech company Studio X as Onward, eyes net-zero economy",The updated energy venture falls in line with the oil major’s goal to become a net-zero emissions energy business by 2050.,2024-02-08,https://www.esgdive.com/news/shell-rebrands-climate-tech-company-studio-x-as-onward/707019/,0.0,0.0,0.0,0.0,0.0,0.0,nike,0.0,0.0,0.0,0.0,0.0,0.0
